"","extent","id","lgn.1","lgn.2","lgn.3","lgn.4","lgn.5","lat.1","lat.2","lat.3","lat.4","lat.5"
"5164","Wareham Main Block",343784,-2.12171057718286,-2.12171057718286,-2.10755464635678,-2.10755464635678,-2.12171057718286,50.696081584783,50.7050700924288,50.7050700924288,50.696081584783,50.696081584783
"5167","Wareham Main Block",343783,-2.12173390660253,-2.12173390660253,-2.10757526740632,-2.10757526740632,-2.12173390660253,50.7050742658193,50.7140627592482,50.7140627592482,50.7050742658193,50.7050742658193
"5233","Affpuddle & Moreton Plantation",333364,-2.26329418085026,-2.26329418085026,-2.24913832051459,-2.24913832051459,-2.26329418085026,50.6958474718391,50.7048359798551,50.7048359798551,50.6958474718391,50.6958474718391
"5643","Selhurst & Eartham",450047,-0.672396835086443,-0.672396835086443,-0.658186013411927,-0.658186013411927,-0.672396835086443,50.8774424083455,50.8864306294222,50.8864306294222,50.8774424083455,50.8774424083455
"5644","Selhurst & Eartham",451089,-0.658187361321224,-0.658187361321224,-0.643976589073355,-0.643976589073355,-0.658187361321224,50.8772799435724,50.8862681649057,50.8862681649057,50.8772799435724,50.8772799435724
"5645","Selhurst & Eartham",452131,-0.643978019844244,-0.643978019844244,-0.629767297548648,-0.629767297548648,-0.643978019844244,50.8771157495348,50.8861039711274,50.8861039711274,50.8771157495348,50.8771157495348
"5646","Selhurst & Eartham",450046,-0.672141345761529,-0.672141345761529,-0.657927788342969,-0.657927788342969,-0.672141345761529,50.8864324121418,50.8954206190219,50.8954206190219,50.8864324121418,50.8864324121418
"5647","Selhurst & Eartham",451088,-0.657929138909743,-0.657929138909743,-0.643715630958999,-0.643715630958999,-0.657929138909743,50.8862698956157,50.8952581027524,50.8952581027524,50.8862698956157,50.8862698956157
"5648","Selhurst & Eartham",452130,-0.64371706443519,-0.64371706443519,-0.629503606478326,-0.629503606478326,-0.64371706443519,50.8861056492745,50.8950938566706,50.8950938566706,50.8861056492745,50.8861056492745
"5649","Selhurst & Eartham",445877,-0.728746787456638,-0.728746787456638,-0.714530300121126,-0.714530300121126,-0.728746787456638,50.8960553698593,50.9050435615441,50.9050435615441,50.8960553698593,50.8960553698593
"5650","Selhurst & Eartham",446919,-0.714531330262852,-0.714531330262852,-0.700314890330093,-0.700314890330093,-0.714531330262852,50.8958997233979,50.9048879153284,50.9048879153284,50.8958997233979,50.8958997233979
"5651","Selhurst & Eartham",447961,-0.700315999931314,-0.700315999931314,-0.686099607927913,-0.686099607927913,-0.700315999931314,50.8957423464217,50.9047305386008,50.9047305386008,50.8957423464217,50.8957423464217
"5652","Selhurst & Eartham",449003,-0.686100797863159,-0.686100797863159,-0.671884454315698,-0.671884454315698,-0.686100797863159,50.8955832389674,50.9045714313977,50.9045714313977,50.8955832389674,50.8955832389674
"5653","Selhurst & Eartham",450045,-0.671885725459443,-0.671885725459443,-0.657669430894476,-0.657669430894476,-0.671885725459443,50.895422401072,50.9044105937563,50.9044105937563,50.895422401072,50.895422401072
"5654","Selhurst & Eartham",451087,-0.657670784121139,-0.657670784121139,-0.643454539065197,-0.643454539065197,-0.657670784121139,50.895259832773,50.904248025714,50.904248025714,50.895259832773,50.895259832773
"5655","Selhurst & Eartham",452129,-0.643455975249142,-0.643455975249142,-0.629239780228726,-0.629239780228726,-0.643455975249142,50.8950955341082,50.9040837273086,50.9040837273086,50.8950955341082,50.8950955341082
"5656","Selhurst & Eartham",446918,-0.714283787083222,-0.714283787083222,-0.700064608479637,-0.700064608479637,-0.714283787083222,50.9048898495349,50.9138780272703,50.9138780272703,50.9048898495349,50.9048898495349
"5657","Selhurst & Eartham",447960,-0.700065720602451,-0.700065720602451,-0.685846589968157,-0.685846589968157,-0.700065720602451,50.9047324224188,50.9137206004028,50.9137206004028,50.9047324224188,50.9047324224188
"5658","Selhurst & Eartham",449002,-0.685847782471395,-0.685847782471395,-0.671628700333411,-0.671628700333411,-0.685847782471395,50.9045732642736,50.9135614425089,50.9135614425089,50.9045732642736,50.9045732642736
"5659","Selhurst & Eartham",450044,-0.671629974092051,-0.671629974092051,-0.657410940977372,-0.657410940977372,-0.671629974092051,50.9044123751364,50.9134005536257,50.9134005536257,50.9044123751364,50.9044123751364
"5660","Selhurst & Eartham",451086,-0.657412296866336,-0.657412296866336,-0.643193313301928,-0.643193313301928,-0.657412296866336,50.9042497550446,50.9132379337907,50.9132379337907,50.9042497550446,50.9042497550446
"5663","Houghton",455256,-0.601081649273199,-0.601081649273199,-0.5868683444541,-0.5868683444541,-0.601081649273199,50.8856025317445,50.8945907399351,50.8945907399351,50.8856025317445,50.8856025317445
"5664","Houghton",456298,-0.586870118305434,-0.586870118305434,-0.572656865584208,-0.572656865584208,-0.586870118305434,50.8854313665292,50.89441957499,50.89441957499,50.8854313665292,50.8854313665292
"5665","Houghton",454213,-0.615026760507226,-0.615026760507226,-0.600810667137265,-0.600810667137265,-0.615026760507226,50.8947617458346,50.9037499395621,50.9037499395621,50.8947617458346,50.8947617458346
"5666","Houghton",455255,-0.600812357438677,-0.600812357438677,-0.586596315683592,-0.586596315683592,-0.600812357438677,50.8945922563036,50.9035804502986,50.9035804502986,50.8945922563036,50.8945922563036
"5667","Houghton",456297,-0.586598092439174,-0.586598092439174,-0.57238210282536,-0.57238210282536,-0.586598092439174,50.8944210365621,50.9034092308276,50.9034092308276,50.8944210365621,50.8944210365621
"5668","West Woods & Collingbourne",379149,-1.63592554182217,-1.63592554182217,-1.62159639792507,-1.62159639792507,-1.63592554182217,51.2620930854109,51.2710806998047,51.2710806998047,51.2620930854109,51.2620930854109
"5669","West Woods & Collingbourne",380191,-1.6215941876693,-1.6215941876693,-1.60726505789614,-1.60726505789614,-1.6215941876693,51.2620476737898,51.2710352882552,51.2710352882552,51.2620476737898,51.2620476737898
"5670","West Woods & Collingbourne",381233,-1.60726287159664,-1.60726287159664,-1.59293375649298,-1.59293375649298,-1.60726287159664,51.2620005079028,51.2709881224424,51.2709881224424,51.2620005079028,51.2620005079028
"5671","West Woods & Collingbourne",382275,-1.59293159504714,-1.59293159504714,-1.57860249515855,-1.57860249515855,-1.59293159504714,51.261951587761,51.2709392023777,51.2709392023777,51.261951587761,51.261951587761
"5672","West Woods & Collingbourne",379148,-1.63585454205173,-1.63585454205173,-1.62152260084415,-1.62152260084415,-1.63585454205173,51.2710847282133,51.2800723284438,51.2800723284438,51.2710847282133,51.2710847282133
"5673","West Woods & Collingbourne",380190,-1.62152039119891,-1.62152039119891,-1.6071884641271,-1.6071884641271,-1.62152039119891,51.2710393020804,51.2800269023824,51.2800269023824,51.2710393020804,51.2710393020804
"5674","West Woods & Collingbourne",381232,-1.60718627845222,-1.60718627845222,-1.5928543660622,-1.5928543660622,-1.60718627845222,51.270992121121,51.2799797214974,51.2799797214974,51.270992121121,51.270992121121
"5675","West Woods & Collingbourne",382274,-1.59285220525557,-1.59285220525557,-1.57852030809337,-1.57852030809337,-1.59285220525557,51.2709431853463,51.2799307857997,51.2799307857997,51.2709431853463,51.2709431853463
"5676","West Woods & Collingbourne",380189,-1.62144655662252,-1.62144655662252,-1.60711183080754,-1.60711183080754,-1.62144655662252,51.2800309163924,51.2890185025321,51.2890185025321,51.2800309163924,51.2800309163924
"5677","West Woods & Collingbourne",381231,-1.60710964575786,-1.60710964575786,-1.59277493463697,-1.59277493463697,-1.60710964575786,51.2799837203548,51.2889713065688,51.2889713065688,51.2799837203548,51.2799837203548
"5678","West Woods & Collingbourne",382273,-1.59277277447016,-1.59277277447016,-1.57843807858984,-1.57843807858984,-1.59277277447016,51.2799347689412,51.2889223552323,51.2889223552323,51.2799347689412,51.2799347689412
"5683","West Woods & Collingbourne",370801,-1.74999240749505,-1.74999240749505,-1.73562950602272,-1.73562950602272,-1.74999240749505,51.3702931686909,51.3792806127096,51.3792806127096,51.3702931686909,51.3702931686909
"5693","West Woods & Collingbourne",366630,-1.80734063506237,-1.80734063506237,-1.79296925084742,-1.79296925084742,-1.80734063506237,51.3973763255955,51.4063637269881,51.4063637269881,51.3973763255955,51.3973763255955
"6049","Bristol Woods",305146,-2.65615214472637,-2.65615214472637,-2.64176435144092,-2.64176435144092,-2.65615214472637,51.4496462717171,51.4586335908651,51.4586335908651,51.4496462717171,51.4496462717171
"6050","Bristol Woods",306188,-2.6417627545299,-2.6417627545299,-2.62737493619364,-2.62737493619364,-2.6417627545299,51.4497259487706,51.4587132677933,51.4587132677933,51.4497259487706,51.4497259487706
"6052","Bristol Woods",305145,-2.65628110840893,-2.65628110840893,-2.64189048760493,-2.64189048760493,-2.65628110840893,51.4586372155047,51.4676245205089,51.4676245205089,51.4586372155047,51.4586372155047
"6053","Bristol Woods",306187,-2.64188889166526,-2.64188889166526,-2.62749824578942,-2.62749824578942,-2.64188889166526,51.4587169180528,51.4677042229316,51.4677042229316,51.4587169180528,51.4587169180528
"6055","Bristol Woods",305144,-2.65641013890515,-2.65641013890515,-2.64201668911755,-2.64201668911755,-2.65641013890515,51.4676281451814,51.4766154360426,51.4766154360426,51.4676281451814,51.4676281451814
"6056","Bristol Woods",306186,-2.64201509415013,-2.64201509415013,-2.62762161926964,-2.62762161926964,-2.64201509415013,51.467707873234,51.4766951639698,51.4766951639698,51.467707873234,51.467707873234
"6057","Bristol Woods",305143,-2.65653923626072,-2.65653923626072,-2.64214295602347,-2.64214295602347,-2.65653923626072,51.476619060748,51.4856063374672,51.4856063374672,51.476619060748,51.476619060748
"6178","Sefton and Wirral",277836,-3.0769883495004,-3.0769883495004,-3.06194872538168,-3.06194872538168,-3.0769883495004,53.4064524138959,53.4154366779959,53.4154366779959,53.4064524138959,53.4064524138959
"6179","Sefton and Wirral",278878,-3.06194892261914,-3.06194892261914,-3.04690925096729,-3.04690925096729,-3.06194892261914,53.4065871451052,53.4155714089965,53.4155714089965,53.4065871451052,53.4065871451052
"6180","Sefton and Wirral",276793,-3.09225793712323,-3.09225793712323,-3.07721518981142,-3.07721518981142,-3.09225793712323,53.415302694391,53.4242869447895,53.4242869447895,53.415302694391,53.415302694391
"6181","Sefton and Wirral",277835,-3.07721546322109,-3.07721546322109,-3.06217266766671,-3.06217266766671,-3.07721546322109,53.4154393638336,53.4244236140206,53.4244236140206,53.4154393638336,53.4154393638336
"6182","Sefton and Wirral",283036,-3.00390782040448,-3.00390782040448,-2.98883617197169,-2.98883617197169,-3.00390782040448,53.4969781255915,53.5059622495988,53.5059622495988,53.4969781255915,53.4969781255915
"6291","Belfield",341376,-2.16016929304508,-2.16016929304508,-2.14505779208974,-2.14505779208974,-2.16016929304508,53.608948281898,53.617932232792,53.617932232792,53.608948281898,53.608948281898
"6292","Belfield",342418,-2.14505545207387,-2.14505545207387,-2.12994394422418,-2.12994394422418,-2.14505545207387,53.6089675871504,53.6179515380146,53.6179515380146,53.6089675871504,53.6089675871504
"6294","Belfield",341375,-2.16020336904298,-2.16020336904298,-2.14508865732751,-2.14508865732751,-2.16020336904298,53.6179364804011,53.6269204174067,53.6269204174067,53.6179364804011,53.6179364804011
"6295","Belfield",342417,-2.14508631790026,-2.14508631790026,-2.12997159928446,-2.12997159928446,-2.14508631790026,53.6179557919561,53.6269397289319,53.6269397289319,53.6179557919561,53.6179557919561
"6296","Belfield",343459,-2.12996925007457,-2.12996925007457,-2.11485452524061,-2.11485452524061,-2.12996925007457,53.6179731943019,53.6269571312508,53.6269571312508,53.6179731943019,53.6179731943019
"6297","Belfield",342416,-2.14511720040975,-2.14511720040975,-2.12999926929192,-2.12999926929192,-2.14511720040975,53.6269439831603,53.635927906249,53.635927906249,53.6269439831603,53.6269439831603
"6752","Weston Common",426046,-0.992447617762838,-0.992447617762838,-0.978139183347312,-0.978139183347312,-0.992447617762838,51.1953796092981,51.2043673288036,51.2043673288036,51.1953796092981,51.1953796092981
"6806","Ashmore Wood",342716,-2.13655033339418,-2.13655033339418,-2.12232353737435,-2.12232353737435,-2.13655033339418,50.9298709493615,50.9388590876567,50.9388590876567,50.9298709493615,50.9298709493615
"6819","Shillingstone & Bryanston",334389,-2.24995014900243,-2.24995014900243,-2.23574804893853,-2.23574804893853,-2.24995014900243,50.8487511976812,50.8577394640713,50.8577394640713,50.8487511976812,50.8487511976812
"6820","Shillingstone & Bryanston",335431,-2.23574563505423,-2.23574563505423,-2.22154352600312,-2.22154352600312,-2.23574563505423,50.8487807868375,50.8577690531809,50.8577690531809,50.8487807868375,50.8487807868375
"6821","Shillingstone & Bryanston",334388,-2.24999826619585,-2.24999826619585,-2.23579343414991,-2.23579343414991,-2.24999826619585,50.8577435763216,50.8667318285088,50.8667318285088,50.8577435763216,50.8577435763216
"6822","Shillingstone & Bryanston",335430,-2.23579102074587,-2.23579102074587,-2.22158617970523,-2.22158617970523,-2.23579102074587,50.8577731749026,50.866761427043,50.866761427043,50.8577731749026,50.8577731749026
"6824","Shillingstone & Bryanston",337514,-2.20737646146933,-2.20737646146933,-2.19317160401587,-2.19317160401587,-2.20737646146933,50.8578271840078,50.8668154360629,50.8668154360629,50.8578271840078,50.8578271840078
"6828","Shillingstone & Bryanston",337513,-2.20741640457056,-2.20741640457056,-2.19320881371353,-2.19320881371353,-2.20741640457056,50.8668195752992,50.8758078131521,50.8758078131521,50.8668195752992,50.8668195752992
"6833","Shillingstone & Bryanston",336470,-2.2216691259773,-2.2216691259773,-2.20745880827228,-2.20745880827228,-2.2216691259773,50.8757857960904,50.8847740197832,50.8847740197832,50.8757857960904,50.8757857960904
"6834","Shillingstone & Bryanston",339596,-2.17903079242158,-2.17903079242158,-2.16482045242511,-2.16482045242511,-2.17903079242158,50.8758590742815,50.8848472978586,50.8848472978586,50.8758590742815,50.8758590742815
"6838","Shillingstone & Bryanston",336469,-2.22171184577273,-2.22171184577273,-2.2074987918672,-2.2074987918672,-2.22171184577273,50.8847781511101,50.8937663606024,50.8937663606024,50.8847781511101,50.8847781511101
"6839","Shillingstone & Bryanston",339595,-2.17906530497246,-2.17906530497246,-2.1648522287569,-2.1648522287569,-2.17906530497246,50.8848514526456,50.8938396620222,50.8938396620222,50.8848514526456,50.8848514526456
"6840","Shillingstone & Bryanston",340637,-2.16484975411247,-2.16484975411247,-2.15063667151393,-2.15063667151393,-2.16484975411247,50.8848724244438,50.8938606337872,50.8938606337872,50.8848724244438,50.8848724244438
"6914","Hare Warren",359374,-1.90863480901929,-1.90863480901929,-1.89436944526795,-1.89436944526795,-1.90863480901929,51.0558070667344,51.0647950062981,51.0647950062981,51.0558070667344,51.0558070667344
"6915","Hare Warren",360416,-1.89436694029527,-1.89436694029527,-1.8801015802293,-1.8801015802293,-1.89436694029527,51.0557950761204,51.064783015703,51.064783015703,51.0557950761204,51.0557950761204
"6916","Hare Warren",361458,-1.88009908206689,-1.88009908206689,-1.86583372622157,-1.86583372622157,-1.88009908206689,51.0557813439417,51.064769283546,51.064769283546,51.0557813439417,51.0557813439417
"6917","Hare Warren",362500,-1.86583123575506,-1.86583123575506,-1.85156588466567,-1.85156588466567,-1.86583123575506,51.0557658702017,51.0647538098304,51.0647538098304,51.0557658702017,51.0557658702017
"6946","Charlton Forest",446918,-0.714283787083222,-0.714283787083222,-0.700064608479637,-0.700064608479637,-0.714283787083222,50.9048898495349,50.9138780272703,50.9138780272703,50.9048898495349,50.9048898495349
"6947","Charlton Forest",447960,-0.700065720602451,-0.700065720602451,-0.685846589968157,-0.685846589968157,-0.700065720602451,50.9047324224188,50.9137206004028,50.9137206004028,50.9047324224188,50.9047324224188
"6948","Charlton Forest",449002,-0.685847782471395,-0.685847782471395,-0.671628700333411,-0.671628700333411,-0.685847782471395,50.9045732642736,50.9135614425089,50.9135614425089,50.9045732642736,50.9045732642736
"6949","Charlton Forest",445875,-0.72825704802125,-0.72825704802125,-0.714035081860693,-0.714035081860693,-0.72825704802125,50.914035706523,50.9230238698181,50.9230238698181,50.914035706523,50.914035706523
"6950","Charlton Forest",446917,-0.714036116956061,-0.714036116956061,-0.699814198277283,-0.699814198277283,-0.714036116956061,50.9138799608647,50.9228681244058,50.9228681244058,50.9138799608647,50.9138799608647
"6951","Charlton Forest",447959,-0.69981531292398,-0.69981531292398,-0.685593442254464,-0.685593442254464,-0.69981531292398,50.9137224835895,50.9227106473792,50.9227106473792,50.9137224835895,50.9137224835895
"6952","Charlton Forest",449001,-0.685594637328025,-0.685594637328025,-0.67137281519523,-0.67137281519523,-0.685594637328025,50.913563274734,50.9225514387751,50.9225514387751,50.913563274734,50.913563274734
"6953","Charlton Forest",441706,-0.784907913425766,-0.784907913425766,-0.770683020939465,-0.770683020939465,-0.784907913425766,50.9236317114098,50.9326198595549,50.9326198595549,50.9236317114098,50.9236317114098
"6954","Charlton Forest",442748,-0.770683748887283,-0.770683748887283,-0.756458901810391,-0.756458901810391,-0.770683748887283,50.9234828451572,50.9324709935373,50.9324709935373,50.9234828451572,50.9234828451572
"6955","Charlton Forest",443790,-0.756459705850819,-0.756459705850819,-0.742234904711357,-0.742234904711357,-0.756459705850819,50.9233322465934,50.9323203952112,50.9323203952112,50.9233322465934,50.9233322465934
"6956","Charlton Forest",444832,-0.742235785720648,-0.742235785720648,-0.728011031046614,-0.728011031046614,-0.742235785720648,50.9231799157534,50.9321680646118,50.9321680646118,50.9231799157534,50.9231799157534
"6957","Charlton Forest",445874,-0.728011989900967,-0.728011989900967,-0.713787282220335,-0.713787282220335,-0.728011989900967,50.9230258526729,50.9320140017745,50.9320140017745,50.9230258526729,50.9230258526729
"6958","Charlton Forest",446916,-0.713788319795901,-0.713788319795901,-0.699563659636617,-0.699563659636617,-0.713788319795901,50.9228700573877,50.9318582067352,50.9318582067352,50.9228700573877,50.9228700573877
"6959","Charlton Forest",447958,-0.699564776809489,-0.699564776809489,-0.685340164699477,-0.685340164699477,-0.699564776809489,50.9227125299341,50.9317006795304,50.9317006795304,50.9227125299341,50.9227125299341
"6960","Charlton Forest",449000,-0.685341362345696,-0.685341362345696,-0.671116798812853,-0.671116798812853,-0.685341362345696,50.9225532703489,50.9315414201965,50.9315414201965,50.9225532703489,50.9225532703489
"6961","Charlton Forest",450042,-0.671118077808406,-0.671118077808406,-0.656893563380603,-0.656893563380603,-0.671118077808406,50.9223922786691,50.9313804287709,50.9313804287709,50.9223922786691,50.9223922786691
"6962","Charlton Forest",441705,-0.784673692204043,-0.784673692204043,-0.770446056637337,-0.770446056637337,-0.784673692204043,50.9326220358396,50.9416101697918,50.9416101697918,50.9326220358396,50.9326220358396
"6963","Charlton Forest",442747,-0.770446786888577,-0.770446786888577,-0.756219196769128,-0.756219196769128,-0.770446786888577,50.9324731221477,50.941461256335,50.941461256335,50.9324731221477,50.9324731221477
"6964","Charlton Forest",443789,-0.756220003156977,-0.756220003156977,-0.741992459013248,-0.741992459013248,-0.756220003156977,50.9323224755929,50.941310610018,50.941310610018,50.9323224755929,50.9323224755929
"6965","Charlton Forest",444831,-0.741993342414464,-0.741993342414464,-0.727765844774891,-0.727765844774891,-0.741993342414464,50.9321700962103,50.9411582308759,50.9411582308759,50.9321700962103,50.9321700962103
"6966","Charlton Forest",445873,-0.72776680606618,-0.72776680606618,-0.713539355459176,-0.713539355459176,-0.72776680606618,50.9320159840354,50.9410041189443,50.9410041189443,50.9320159840354,50.9320159840354
"6967","Charlton Forest",446915,-0.713540395517191,-0.713540395517191,-0.699312992471144,-0.699312992471144,-0.713540395517191,50.9318601391042,50.9408482742591,50.9408482742591,50.9318601391042,50.9318601391042
"6968","Charlton Forest",447957,-0.699314112172486,-0.699314112172486,-0.685086757215758,-0.685086757215758,-0.699314112172486,50.931702561453,50.9406906968567,50.9406906968567,50.931702561453,50.931702561453
"6969","Charlton Forest",448999,-0.685087957436972,-0.685087957436972,-0.670860651097899,-0.670860651097899,-0.685087957436972,50.9315432511185,50.9405313867737,50.9405313867737,50.9315432511185,50.9315432511185
"6970","Charlton Forest",444830,-0.741750774714157,-0.741750774714157,-0.727520532701764,-0.727520532701764,-0.741750774714157,50.941160261899,50.9501483823726,50.9501483823726,50.941160261899,50.941160261899
"6971","Charlton Forest",445872,-0.727521496432204,-0.727521496432204,-0.713291301491585,-0.713291301491585,-0.727521496432204,50.9410061006109,50.9499942213279,50.9499942213279,50.9410061006109,50.9410061006109
"6972","Marden Block",434417,-0.885553864636722,-0.885553864636722,-0.871342364654943,-0.871342364654943,-0.885553864636722,50.8796718434371,50.8886600609931,50.8886600609931,50.8796718434371,50.8796718434371
"6973","Marden Block",435459,-0.87134257447338,-0.87134257447338,-0.857131116030851,-0.857131116030851,-0.87134257447338,50.8795353219447,50.8885235397163,50.8885235397163,50.8795353219447,50.8795353219447
"6974","Marden Block",436501,-0.857131395604946,-0.857131395604946,-0.842919979227657,-0.842919979227657,-0.857131395604946,50.8793970706628,50.8883852886527,50.8883852886527,50.8793970706628,50.8793970706628
"6975","Marden Block",437543,-0.842920329431491,-0.842920329431491,-0.828708955645411,-0.828708955645411,-0.842920329431491,50.8792570896236,50.8882453078345,50.8882453078345,50.8792570896236,50.8792570896236
"6976","Marden Block",434416,-0.885339381650043,-0.885339381650043,-0.871125145359203,-0.871125145359203,-0.885339381650043,50.8886625574569,50.8976507608153,50.8976507608153,50.8886625574569,50.8886625574569
"6977","Marden Block",435458,-0.871125357178089,-0.871125357178089,-0.856911162461101,-0.856911162461101,-0.871125357178089,50.8885259924712,50.8975141960453,50.8975141960453,50.8885259924712,50.8885259924712
"6978","Marden Block",436500,-0.856911444075926,-0.856911444075926,-0.84269729145922,-0.84269729145922,-0.856911444075926,50.8883876971453,50.8973759009377,50.8973759009377,50.8883876971453,50.8883876971453
"6979","Marden Block",437542,-0.842697643744568,-0.842697643744568,-0.82848353375455,-0.82848353375455,-0.842697643744568,50.8882476715112,50.8972358755248,50.8972358755248,50.8882476715112,50.8882476715112
"6980","Marden Block",438584,-0.828483957584957,-0.828483957584957,-0.814269890748011,-0.814269890748011,-0.828483957584957,50.8881059156018,50.8970941198392,50.8970941198392,50.8881059156018,50.8881059156018
"6981","Marden Block",435457,-0.870908028513114,-0.870908028513114,-0.856691096118798,-0.856691096118798,-0.870908028513114,50.8975166483871,50.9065048377645,50.9065048377645,50.8975166483871,50.8975166483871
"6982","Marden Block",436499,-0.856691379776209,-0.856691379776209,-0.84247448951725,-0.84247448951725,-0.856691379776209,50.8973783090003,50.9063664985961,50.9063664985961,50.8973783090003,50.8973783090003
"6983","Marden Block",437541,-0.842474843886004,-0.842474843886004,-0.828257996289246,-0.828257996289246,-0.842474843886004,50.8972382387543,50.9062264285713,50.9062264285713,50.8972382387543,50.8972382387543
"6984","Marden Block",438583,-0.828258422244384,-0.828258422244384,-0.814041617836649,-0.814041617836649,-0.828258422244384,50.897096437682,50.9060846277229,50.9060846277229,50.897096437682,50.897096437682
"6985","Marden Block",435456,-0.870690588403502,-0.870690588403502,-0.856470916928044,-0.856470916928044,-0.870690588403502,50.9065072896929,50.9154954648744,50.9154954648744,50.9065072896929,50.9065072896929
"6986","Marden Block",436498,-0.8564712026299,-0.8564712026299,-0.842251573324907,-0.842251573324907,-0.8564712026299,50.9063689062282,50.9153570816282,50.9153570816282,50.9063689062282,50.9063689062282
"6987","Marden Block",437540,-0.842251929778964,-0.842251929778964,-0.828032343171718,-0.828032343171718,-0.842251929778964,50.9062287913533,50.9152169669745,50.9152169669745,50.9062287913533,50.9062287913533
"6988","Marden Block",438582,-0.828032771253521,-0.828032771253521,-0.813813227871284,-0.813813227871284,-0.828032771253521,50.9060869451007,50.9150751209459,50.9150751209459,50.9060869451007,50.9060869451007
"6989","Marden Block",436497,-0.856250912561033,-0.856250912561033,-0.842028542805279,-0.842028542805279,-0.856250912561033,50.9153594888296,50.9243476500347,50.9243476500347,50.9153594888296,50.9153594888296
"6990","Marden Block",437539,-0.842028901346537,-0.842028901346537,-0.827806574324112,-0.827806574324112,-0.842028901346537,50.9152193293085,50.9242074907349,50.9242074907349,50.9152193293085,50.9152193293085
"6991","Marden Block",438581,-0.827807004534514,-0.827807004534514,-0.813584720773118,-0.813584720773118,-0.827807004534514,50.9150774378584,50.9240655995089,50.9240655995089,50.9150774378584,50.9150774378584
"7028","Thames Chase",513537,0.225034863554038,0.225034863554038,0.239442077927617,0.239442077927617,0.225034863554038,51.5113074801845,51.5202947023499,51.5202947023499,51.5113074801845,51.5113074801845
"7029","Thames Chase",514579,0.239433596918893,0.239433596918893,0.253840724810404,0.253840724810404,0.239433596918893,51.5110333896852,51.5200206122815,51.5200206122815,51.5110333896852,51.5110333896852
"7030","Thames Chase",510410,0.182266777594912,0.182266777594912,0.196677083924916,0.196677083924916,0.182266777594912,51.5211040665152,51.5300912732761,51.5300912732761,51.5211040665152,51.5211040665152
"7031","Thames Chase",511452,0.196669016295104,0.196669016295104,0.211079237739794,0.211079237739794,0.196669016295104,51.5208351891292,51.5298223963129,51.5298223963129,51.5208351891292,51.5208351891292
"7032","Thames Chase",513536,0.225472819986983,0.225472819986983,0.239882869991555,0.239882869991555,0.225472819986983,51.5202921334256,51.5292793414632,51.5292793414632,51.5202921334256,51.5202921334256
"7034","Thames Chase",510409,0.182696469616466,0.182696469616466,0.197109613261957,0.197109613261957,0.182696469616466,51.5300889630218,51.5390761556555,51.5390761556555,51.5300889630218,51.5300889630218
"7035","Thames Chase",511451,0.197101538943423,0.197101538943423,0.211514597632285,0.211514597632285,0.197101538943423,51.5298199996052,51.5388071926618,51.5388071926618,51.5298199996052,51.5298199996052
"7036","Thames Chase",512493,0.211506384035184,0.211506384035184,0.225919357210438,0.225919357210438,0.211506384035184,51.5295492686255,51.5385364621078,51.5385364621078,51.5295492686255,51.5295492686255
"7058","Thames Chase",526054,0.391691877961137,0.391691877961137,0.406061299557752,0.406061299557752,0.391691877961137,51.3911139665407,51.4001013777889,51.4001013777889,51.3911139665407,51.3911139665407
